 ,,  Актуализиран на 19.12.2025 г.,,,,,,,
,,,,,,,,,
№ свидетелство,Дата на свидетелство,модел фискално устройство,Производител/Вносител,Валидност,Тип на ФУ,Особености,2 APN канал,"ФБ в 
ел. вид",Работа с валутен параметър
42,1994-07-20 00:00:00,Елка 803-01              ,"""ОРГТЕХНИКА"" ООД  ",невалидно,,Неодобрен тип,,,
43,1994-07-20 00:00:00,Елка 852-51      ,"""ОРГТЕХНИКА"" ООД  ",невалидно,,Неодобрен тип,,,
44,1994-07-20 00:00:00,IPP                      ,фирма “АКАТ” София,невалидно,,Неодобрен тип,,,
45,1994-08-04 00:00:00,Елка 852-01              ,"""ОРГТЕХНИКА"" ООД  ",невалидно,,Неодобрен тип,,,
46,1994-07-20 00:00:00,SAMSUNG ER-250F-BG01-03C  ,"""ДАТЕКС"" ООД             ",невалидно,,Неодобрен тип,,,
47,1994-07-20 00:00:00,ISL - 1500-02            ,СТМ – Велико Търново,невалидно,,Неодобрен тип,,,
48,1994-07-20 00:00:00,Елка 643-51              ,"""ОРГТЕХНИКА"" ООД  ",невалидно,,Неодобрен тип,,,
49,1994-07-20 00:00:00,Елка 643-01              ,"""ОРГТЕХНИКА"" ООД  ",невалидно,,Неодобрен тип,,,
50,1994-08-04 00:00:00,TC 7271                          ,СД “ТОПСОФТ” - София,невалидно,,Неодобрен тип,,,
51,1994-09-07 00:00:00,SPACIO UNO              ,внос Санкеш - България,невалидно,,Неодобрен тип,,,
52,1994-09-28 00:00:00,Електроника 10                ,Електроника ЕАД,невалидно,,Неодобрен тип,,,
53,1994-10-24 00:00:00,SANYO ECR 582-K           ,внос АСИСТА,невалидно,,Неодобрен тип,,,
54,1994-10-31 00:00:00,IPS POS-IIS,СД АКТ-Пловдив–отм.с Зап.№ А36/1996г. ,невалидно,,Неодобрен тип,,,
55,1994-11-25 00:00:00,HUGIN-SWEDA ECR-1210       ,"Hugin sweda system-Sweden/СД ВИГА 999""- Пловдив – няма внос",невалидно,,Неодобрен тип,,,
56,1994-12-08 00:00:00,ELITЕ M1                                  ,ЕМП ООД - Пловдив,невалидно,,Неодобрен тип,,,
57,1994-12-23 00:00:00,КАРАТ 1500 Д              ,СТМ – Велико Търново,невалидно,,Неодобрен тип,,,
58,1994-12-23 00:00:00,КАРАТ 1500 Е ,СТМ – Велико Търново,невалидно,,Неодобрен тип,,,
59,1994-12-28 00:00:00,Електроника 92ЕМ03-E02                ,Електроника ЕАД,невалидно,,Неодобрен тип,,,
60,1994-12-28 00:00:00,Електроника 92Е/L-E02                ,Електроника ЕАД,невалидно,,Неодобрен тип,,,
61,1994-12-30 00:00:00,POS 8000 R1                              ,ITS enterprs.PTE LTD/прогр.мод.ЕЛТУР,невалидно,,Неодобрен тип,,,
62,1994-12-30 00:00:00,IPS POS-IIS R1,СД АКТ-Пловдив прогр. Модиф.ЕЛТУР–отм.с Зап.№ А36/1996г. ,,,Неодобрен тип,,,
63,1994-12-30 00:00:00,МАК 10                   ,Маркони компютърс ООД-София,невалидно,,Неодобрен тип,,,
64,1995-03-23 00:00:00,O.K.CASH 620           ,БУЛИТ ООД – София – няма внос              ,невалидно,,Неодобрен тип,,,
65,1995-04-04 00:00:00,МАCINTOSH LC 475        ,МИКРОЛОГИКА ООД - София,невалидно,,Неодобрен тип,,,
66,1995-04-04 00:00:00,NK 4500 B                 ,Профило Терла/ Юни трейдинг – няма вн.,невалидно,,Неодобрен тип,,,
67,1995-06-28 00:00:00,Електроника 6М                ,Електроника ЕАД,невалидно,,Неодобрен тип,,,
68,1995-06-28 00:00:00,Елка 602-01              ,"""ОРГТЕХНИКА"" ООД  ",невалидно,,Неодобрен тип,,,
69,1995-06-28 00:00:00,Елка 643М 01              ,"""ОРГТЕХНИКА"" ООД  ",невалидно,,Неодобрен тип,,,
70,1995-06-28 00:00:00,Елка 843              ,"""ОРГТЕХНИКА"" ООД  ",невалидно,,Неодобрен тип,,,
71,1995-08-04 00:00:00,Елка 853              ,"""ОРГТЕХНИКА"" ООД  ",невалидно,,Неодобрен тип,,,
72,1995-08-28 00:00:00,Елка 852-02              ,"""ОРГТЕХНИКА"" ООД  ",невалидно,,Неодобрен тип,,,
73,1995-08-04 00:00:00,ЕЛТАК 100                ,ТАКТИЛ ООД - Пловдив,невалидно,,Неодобрен тип,,,
74,1995-11-02 00:00:00,ISL 2000                 ,СД”ИСЛ”-София,невалидно,,Неодобрен тип,,,
75,1995-12-27 00:00:00,ТЕАМ POS ,ICL Англия/Ай Си Ел България  ,невалидно,,Неодобрен тип,,,
76,1996-01-30 00:00:00,Елка 804              ,"""ОРГТЕХНИКА"" ООД  ",невалидно,,Неодобрен тип,,,
77,1996-01-30 00:00:00,Елка 803-02              ,"""ОРГТЕХНИКА"" ООД  ",невалидно,,Неодобрен тип,,,
78,1996-01-30 00:00:00,КАРАТ КОЛИБРИ,СТМ – Велико Търново,невалидно,,Неодобрен тип,,,
79,1996-02-09 00:00:00,МТ-РУБИН,МТ-МТ ООД - Варна,невалидно,,Неодобрен тип,,,
80,1996-04-18 00:00:00,КАРАТ М2,СТМ – Велико Търново,невалидно,,Неодобрен тип,,,
81,1996-04-18 00:00:00,ELITЕ 2000               ,КЛЕВЪР ООД - София,невалидно,,Неодобрен тип,,,
82,1996-04-18 00:00:00,ELITЕ SPECIAL              ,КЛЕВЪР ООД - София,невалидно,,Неодобрен тип,,,
83,1996-04-18 00:00:00,Електроника 92ЕM03 BS06 ,Електроника ЕАД,невалидно,,Неодобрен тип,,,
84,1996-04-18 00:00:00,HALO EUROPA 2           ,HALO INTERN.SYSTEMS Ltd/ АСИСТА,невалидно,,Неодобрен тип,,,
85,1996-06-17 00:00:00,ЕЛИТ 1                   ,ЕМП ООД - Пловдив,невалидно,,Неодобрен тип,,,
86,1996-07-03 00:00:00,DATECS МР-500            ,"""ДАТЕКС"" ООД             ",невалидно,,Неодобрен тип,,,
87,1996-07-03 00:00:00,ISL 1500D                ,СД”ИСЛ”-София,невалидно,,Неодобрен тип,,,
88,1996-07-30 00:00:00,МС-96                    ,МАК СИСТЕМИ ООД ,невалидно,,Неодобрен тип,,,
89,1996-09-30 00:00:00,IBM POS 4694                     ,СД “ТОПСОФТ” - София,невалидно,,Неодобрен тип,,,
90,1996-11-15 00:00:00,IPS POS R1             ,АКТ-Пловдив прогр.мод.ЕЛТУР,невалидно,,Неодобрен тип,,,
91,1997-01-08 00:00:00,Елка 602.01 в.154485   ,"""ОРГТЕХНИКА"" ООД  ",невалидно,,Неодобрен тип,,,
92,1997-01-08 00:00:00,Елка 602.02 в.156117   ,"""ОРГТЕХНИКА"" ООД  ",невалидно,,Неодобрен тип,,,
93,1997-01-27 00:00:00,Електроника 92ЕМ-03ЕП04                  ,Електроника ЕАД,невалидно,,Неодобрен тип,,,
94,1997-04-21 00:00:00,Електроника 60                  ,Електроника ЕАД,невалидно,,Неодобрен тип,,,
95,1997-04-21 00:00:00,ЗИТ-ЕЛИТ М2                                       ,ЗИТ АД,невалидно,,Неодобрен тип,,,
96,1997-05-30 00:00:00,Елка 803.01 в.4.50В   ,"""ОРГТЕХНИКА"" ООД  ",невалидно,,Неодобрен тип,,,
97,1997-05-30 00:00:00,Елка 803.02в.4.50В   ,"""ОРГТЕХНИКА"" ООД  ",невалидно,,Неодобрен тип,,,
98,1997-05-30 00:00:00,MICROS 8700              ,ИНТИМПЕКС ЕООД,невалидно,,Неодобрен тип,,,
99,1997-05-30 00:00:00,ЕСR GTI/PC               ,GTI OOД                        ,невалидно,,Неодобрен тип,,,
100,1997-07-07 00:00:00,Електроника 21,Електроника ЕАД,невалидно,,Неодобрен тип,,,
101,1997-07-09 00:00:00,ISL 1000                 ,ИСЛ ООД - София,невалидно,,Неодобрен тип,,,
102,1997-07-09 00:00:00,ISL 851.01R                 ,ИСЛ ООД - София,невалидно,,Неодобрен тип,,,
103,1997-08-01 00:00:00,Електроника 92EM-03E03                   ,Електроника ЕАД,невалидно,,Неодобрен тип,,,
104,1997-08-01 00:00:00,Елка 752 в.53.72        ,"""ОРГТЕХНИКА"" ООД  ",невалидно,,Неодобрен тип,,,
105,1997-08-01 00:00:00,Елка 952 в.92.72        ,"""ОРГТЕХНИКА"" ООД  ",невалидно,,Неодобрен тип,,,
106,1997-08-25 00:00:00,Елка 704 в.1.0        ,"""ОРГТЕХНИКА"" ООД  ",невалидно,,Неодобрен тип,,,
107,1997-10-01 00:00:00,Елка 853.08 в.5.50Б        ,"""ОРГТЕХНИКА"" ООД  ",невалидно,,Неодобрен тип,,,
108,1997-10-01 00:00:00,Елка 853.01 в.6.50Б        ,"""ОРГТЕХНИКА"" ООД  ",невалидно,,Неодобрен тип,,,
109,1997-10-01 00:00:00,ЕЛИТ М2                 ,ДЕЙЗИ ТЕХНОЛОДЖИ ООД - София,невалидно,,Неодобрен тип,,,
110,1997-10-29 00:00:00,КАРАТ КОЛИБРИ А,СТМ – Велико Търново,невалидно,,Неодобрен тип,,,
111,1997-10-29 00:00:00,Електроника 92ЕМ03 BS08 ,Електроника ЕАД,невалидно,,Неодобрен тип,,,
112,1997-12-10 00:00:00,ЕЛИТ МИНИ-Ф     ,ДЕЙЗИ ТЕХНОЛОДЖИ ООД - София,невалидно,,Неодобрен тип,,,
113,1997-12-10 00:00:00,Елка 804 в.1.0        ,"""ОРГТЕХНИКА"" ООД  ",невалидно,,Неодобрен тип,,,
114,1998-01-22 00:00:00,Елка 943        ,"""ОРГТЕХНИКА"" ООД  ",невалидно,,Неодобрен тип,,,
115,1998-01-22 00:00:00,Електроника 6М.01,Електроника ЕАД,невалидно,,Неодобрен тип,,,
116,1998-01-26 00:00:00,Елка 843 в.737953        ,"""ОРГТЕХНИКА"" ООД  ",невалидно,,Неодобрен тип,,,
117,1998-02-09 00:00:00,NCR 7445 FALCON-R1      ,NCR България/софтуер ЕЛТУР ООД,невалидно,,Неодобрен тип,,,
118,1998-03-05 00:00:00,Електроника 97,Електроника ЕАД,невалидно,,Неодобрен тип,,,
119,1998-03-05 00:00:00,ЕЛИТ 2000Р                ,ДЕЙЗИ ТЕХНОЛОДЖИ ООД - София,невалидно,,Неодобрен тип,,,
120,1998-03-20 00:00:00,MINI 1000 ME             ,Микропроцесорни системи АД,невалидно,,Неодобрен тип,,,
122,1998-05-26 00:00:00,ЕЛИТ М2-01                ,ДЕЙЗИ ТЕХНОЛОДЖИ ООД - София,невалидно,,Неодобрен тип,,,
123,1998-05-26 00:00:00,Елка 703 в.4.50Б        ,"""ОРГТЕХНИКА"" ООД  ",невалидно,,Неодобрен тип,,,
124,1998-06-02 00:00:00,NCR 7445 FALCON-Е1 ,NCR България/произв.ЕЛТРЕЙД ООД,невалидно,,Неодобрен тип,,,
125,1998-06-30 00:00:00,ЕЛИТ МИНИ Ф-01      ,ДЕЙЗИ ТЕХНОЛОДЖИ ООД - София,невалидно,,Неодобрен тип,,,
126,1998-06-30 00:00:00,NCR 7445 FALCON-F1       ,ИСЛ ООД -София,невалидно,,Неодобрен тип,,,
127,1998-07-14 00:00:00,ОТ 803 F        ,"""ОРГТЕХНИКА"" ООД  ",невалидно,,Неодобрен тип,,,
128,1998-07-14 00:00:00,ЕЛИТ 2001                ,ДЕЙЗИ ТЕХНОЛОДЖИ ООД - София,невалидно,,Неодобрен тип,,,
129,1998-07-20 00:00:00,Елка 953         ,"""ОРГТЕХНИКА"" ООД  ",невалидно,,Неодобрен тип,,,
130,1999-06-23 00:00:00,DATECS FР 3530            ,"""ДАТЕКС"" ООД             ",2004-06-23 00:00:00,,Неодобрен тип,,,
131,1998-09-29 00:00:00,МАК 614        ,Маркони компютър ООД - София,невалидно,,Неодобрен тип,,,
132,1998-10-14 00:00:00,DATECS МР 500T           ,"""ДАТЕКС"" ООД             ",невалидно,,Неодобрен тип,,,
133,1998-10-14 00:00:00,ЕЛКА 752-02         ,"""ОРГТЕХНИКА"" ООД  ",невалидно,,Неодобрен тип,,,
134,1998-10-14 00:00:00,ЗИТ 98                   ,ЗИТ АД - София,невалидно,,Неодобрен тип,,,
135,1998-10-14 00:00:00,ЗИТ 98 М                  ,ЗИТ АД - София,невалидно,,Неодобрен тип,,,
136,1998-11-05 00:00:00,ЗИТ ЕЛИТ М                   ,ЗИТ АД - София,невалидно,,Неодобрен тип,,,
137,1998-11-05 00:00:00,ЕЛИТ 2000.01                ,ДЕЙЗИ ТЕХНОЛОДЖИ ООД - София,невалидно,,Неодобрен тип,,,
138,1998-11-23 00:00:00,ЕЛИТ МИНИ РФ       ,ДЕЙЗИ ТЕХНОЛОДЖИ ООД - София,невалидно,,Неодобрен тип,,,
139,1998-12-17 00:00:00,ЕЛИТ 2005                ,ДЕЙЗИ ТЕХНОЛОДЖИ ООД - София,невалидно,,Неодобрен тип,,,
140,1998-12-17 00:00:00,ЕЛКА 803 М         ,"""ОРГТЕХНИКА"" ООД  ",невалидно,,Неодобрен тип,,,
141,1998-12-17 00:00:00,POS 8000 R1,ITS enterpr. PTE LTD/прог.мод. ЕЛТУР  ,невалидно,,Неодобрен тип,,,
